Data from MAYP1154431__1__13-55-10-414.txt Node

Date: Fri Jan 22 13:55:10 KST 2021
User: M4SQUER
Spectrometer: MAYP115443
Trigger mode: 0
Integration Time (sec): 7.200000E-3
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
164.912	14.97
164.987	14.52
165.062	13.63
165.137	15.44
165.212	14.32
165.287	15.12
165.362	13.31
165.437	13.7
165.512	14.86
165.587	14.72
165.662	13.25
165.737	11.67
165.812	11.58
165.887	13.78
165.962	11.94
166.037	14.15
166.112	14.07
166.187	14.56
166.262	11.3
166.337	12.5
166.412	12.71
166.487	11.41
166.562	13.54
166.637	12.49
166.712	14.15
166.787	13.27
166.862	14.84
166.937	12.46
167.012	13.18
167.087	14.98
167.162	12.41
167.237	12.88
167.312	13.76
167.387	14.87
167.462	12.09
167.537	14.41
167.611	12.14
167.686	11.58
167.761	13.31
167.836	13.01
167.911	15
167.986	14.17
168.061	14.35
168.136	13.3
168.21	11
168.285	14.99
168.36	13.5
168.435	14.15
168.51	12.41
168.585	12.54
168.659	12.04
168.734	14.7
168.809	11.4
168.884	13.23
168.959	11.98
169.033	13.49
169.108	12.75
169.183	14.57
169.258	12.71
169.332	12.59
169.407	12.65
169.482	13.01
169.557	13.42
169.631	12.42
169.706	11.8
169.781	13.86
169.856	13.44
169.93	13.22
170.005	13
170.08	15.15
170.154	14.86
170.229	13.1
170.304	11.82
170.379	11.36
170.453	10.8
170.528	13.15
170.603	14.98
170.677	14.14
170.752	15.19
170.827	14.08
170.901	12.17
170.976	14.55
171.05	12.49
171.125	12.65
171.2	13.74
171.274	12.6
171.349	13.74
171.424	13.41
171.498	14.86
171.573	13.53
171.647	11.99
171.722	13.53
171.797	11.93
171.871	14.67
171.946	14.12
172.02	11.86
172.095	12.31
172.169	12.56
172.244	13.39
172.318	13.35
172.393	12.57
172.468	12
172.542	13.49
172.617	13.04
172.691	12.35
172.766	14.17
172.84	12.3
172.915	12.94
172.989	12.08
173.064	11.97
173.138	12.82
173.213	12.41
173.287	13.17
173.361	13.93
173.436	12.91
173.51	14.27
173.585	11.58
173.659	14.12
173.734	14.9
173.808	11.01
173.883	13.31
173.957	11.96
174.031	12.1
174.106	13.2
174.18	13.09
174.255	14.58
174.329	11.13
174.403	12.2
174.478	13.01
174.552	14.87
174.626	12.1
174.701	13.82
174.775	14.56
174.85	12.94
174.924	11.42
174.998	13.12
175.073	12.07
175.147	11.6
175.221	14.68
175.296	11.53
175.37	12.55
175.444	11.79
175.518	12.88
175.593	15.01
175.667	13.88
175.741	12.82
175.816	12.45
175.89	12.62
175.964	12.43
176.038	12.99
176.113	12.02
176.187	12.83
176.261	13.05
176.335	13.52
176.41	12.73
176.484	12.29
176.558	11.92
176.632	13.15
176.706	13.62
176.781	10.38
176.855	13.28
176.929	14.42
177.003	12.21
177.077	13.72
177.152	12.79
177.226	13.29
177.3	12.06
177.374	12.52
177.448	14.08
177.522	13.95
177.597	16.12
177.671	13.87
177.745	11.54
177.819	12.78
177.893	12.93
177.967	13.43
178.041	11.87
178.115	13.8
178.19	12.28
178.264	11.47
178.338	11.66
178.412	10.98
178.486	12.56
178.56	11.86
178.634	12.91
178.708	12.39
178.782	12.41
178.856	22.82
178.93	13.45
179.004	11.93
179.078	12.25
179.152	13.75
179.226	12.08
179.3	13.58
179.374	15.13
179.448	12.89
179.522	12
179.596	13.91
179.67	12.74
179.744	12.5
179.818	11.88
179.892	12.53
179.966	11.77
180.04	13.93
180.114	13.73
180.188	13.2
180.262	14.19
180.336	11.53
180.41	13.04
180.484	12.37
180.558	12.5
180.632	13.64
180.706	12.59
180.78	12.8
180.853	11.17
180.927	11.36
181.001	11.93
181.075	12.05
181.149	13.23
181.223	12.48
181.297	13.42
181.371	13.07
181.444	13.94
181.518	12.86
181.592	13.89
181.666	12.83
181.74	13.27
181.814	12.85
181.887	11.08
181.961	11.7
182.035	13.46
182.109	12.04
182.183	12.93
182.256	13.71
182.33	11.74
182.404	11.79
182.478	13.99
182.552	11.92
182.625	11.79
182.699	13.28
182.773	12.47
182.847	12.74
182.92	12.57
182.994	13.86
183.068	11.87
183.141	11.99
183.215	14.05
183.289	12.7
183.363	11.63
183.436	12.97
183.51	14.07
183.584	14.09
183.657	12.5
183.731	10.3
183.805	13.59
183.878	14.13
183.952	13.55
184.026	14.34
184.099	12.07
184.173	13.48
184.247	12.37
184.32	13.77
184.394	12.11
184.468	13.83
184.541	12.74
184.615	10.9
184.688	10.92
184.762	11.74
184.836	12.99
184.909	11.91
184.983	13.25
185.056	14.55
185.13	12.87
185.204	14.24
185.277	12.39
185.351	12.02
185.424	15.44
185.498	13.53
185.571	13.07
185.645	13.29
185.718	11.39
185.792	12.16
185.865	11.37
185.939	13.42
186.012	11.59
186.086	13.68
186.159	12.27
186.233	11.91
186.306	12.68
186.38	11.6
186.453	14.6
186.527	13.16
186.6	13.49
186.674	12.04
186.747	14.22
186.821	12.81
186.894	14.79
186.967	12.72
187.041	10.26
187.114	12.66
187.188	12.22
187.261	11.36
187.335	12.78
187.408	15.77
187.481	12.76
187.555	12.45
187.628	11.19
187.702	15.7
187.775	14.61
187.848	13.97
187.922	12.54
187.995	12.54
188.068	10.92
188.142	13.12
188.215	12.83
188.288	12.12
188.362	12.29
188.435	15.34
188.508	12.7
188.582	14.34
188.655	12.85
188.728	12.28
188.802	11.2
188.875	13.85
188.948	10.56
189.021	12.96
189.095	10.58
189.168	14.19
189.241	12.77
189.314	11.4
189.388	13.01
189.461	12.89
189.534	10.71
189.607	11.21
189.681	13.29
189.754	14.11
189.827	11.96
189.9	13.08
189.973	12.68
190.047	13.28
190.12	13.77
190.193	11.95
190.266	10.83
190.339	13.87
190.413	14.09
190.486	12.58
190.559	11.41
190.632	12.79
190.705	12.71
190.778	14.37
190.852	14.67
190.925	13.32
190.998	16.1
191.071	11.33
191.144	13.74
191.217	12.41
191.29	11.04
191.363	12.72
191.436	12.21
191.51	12.45
191.583	12.88
191.656	11.23
191.729	12.93
191.802	13.29
191.875	13.05
191.948	14.86
192.021	13.45
192.094	10.51
192.167	12.25
192.24	12.09
192.313	13.67
192.386	12.29
192.459	11.23
192.532	12.89
192.605	13.01
192.678	13.57
192.751	12.48
192.824	12.65
192.897	12.64
192.97	15
193.043	12.08
193.116	11.95
193.189	10.88
193.262	13.91
193.335	12.98
193.408	12.08
193.481	12.75
193.554	14.82
193.627	11.63
193.7	13.73
193.772	10.32
193.845	14.26
193.918	13.95
193.991	10.59
194.064	13.93
194.137	15.14
194.21	12.21
194.283	12.5
194.356	14.06
194.428	12.16
194.501	11.14
194.574	13.58
194.647	13.96
194.72	11.96
194.793	12.68
194.866	14.28
194.938	13.91
195.011	13.13
195.084	12.96
195.157	13.61
195.23	14
195.302	12.02
195.375	13.68
195.448	14.72
195.521	12.3
195.594	13.3
195.666	14.33
195.739	11.1
195.812	11.73
195.885	11.41
195.957	11.69
196.03	13.5
196.103	15.2
196.176	12.78
196.248	14.29
196.321	13.95
196.394	14.52
196.466	11.28
196.539	13.96
196.612	14.84
196.684	14.16
196.757	12.25
196.83	11.19
196.902	13.89
196.975	12.49
197.048	14.35
197.12	14.08
197.193	15.44
197.266	13.11
197.338	14.75
197.411	12.59
197.484	14.35
197.556	13.88
197.629	13.44
197.702	13.35
197.774	15.12
197.847	14.58
197.919	14.42
197.992	16.95
198.065	15.81
198.137	14.43
198.21	13.69
198.282	13.82
198.355	15.53
198.427	12.13
198.5	16.25
198.572	14.04
198.645	14
198.718	14.13
198.79	13.69
198.863	11.86
198.935	14.11
199.008	11.75
199.08	12.55
199.153	14.51
199.225	13.68
199.298	12.02
199.37	15.97
199.443	14.34
199.515	12.63
199.588	12.11
199.66	13.45
199.732	12.63
199.805	12.82
199.877	12.78
199.95	15.58
200.022	13.36
200.095	14.28
200.167	14.48
200.239	13.99
200.312	14.47
200.384	15.05
200.457	13.3
200.529	13.33
200.601	13.78
200.674	13.55
200.746	14.76
200.819	13.08
200.891	14.1
200.963	14.08
201.036	12.97
201.108	12.31
201.18	12.79
201.253	12.87
201.325	13.98
201.397	13.82
201.47	14.23
201.542	13.34
201.614	12.77
201.687	14.64
201.759	14.72
201.831	12.77
201.904	13.47
201.976	14.68
202.048	14.02
202.12	14.09
202.193	13.86
202.265	14.42
202.337	14.25
202.409	11.97
202.482	15.25
202.554	12.84
202.626	11.57
202.698	13.17
202.771	14.33
202.843	15.48
202.915	14.94
202.987	15.32
203.059	14.39
203.132	17.66
203.204	14.82
203.276	15.41
203.348	15.24
203.42	13.56
203.492	13.86
203.565	14.04
203.637	12.82
203.709	12.28
203.781	13.24
203.853	12.46
203.925	13.47
203.997	13.93
204.07	13.21
204.142	13.73
204.214	13.26
204.286	13.19
204.358	12.79
204.43	15.03
204.502	12.08
204.574	13.85
204.646	15.17
204.718	13.58
204.79	10.81
204.863	13.58
204.935	12.89
205.007	13.56
205.079	12.93
205.151	11.35
205.223	12.46
205.295	12.92
205.367	10.78
205.439	14.39
205.511	13.43
205.583	12.46
205.655	11.67
205.727	13.37
205.799	13.86
205.871	13.6
205.943	12.41
206.015	12.55
206.087	12.32
206.159	11.78
206.231	13.91
206.303	12.11
206.374	13.16
206.446	11.86
206.518	12.93
206.59	11.7
206.662	11.53
206.734	14.28
206.806	12.46
206.878	12.31
206.95	13.92
207.022	11.51
207.094	12.7
207.165	12.59
207.237	12.32
207.309	10.17
207.381	12.72
207.453	12.56
207.525	14.87
207.597	11.7
207.668	14.14
207.74	10.39
207.812	14.47
207.884	13.48
207.956	11.77
208.028	11.96
208.099	11.54
208.171	13.72
208.243	12.54
208.315	13.67
208.387	14.92
208.458	13.95
208.53	10.65
208.602	13.78
208.674	13.36
208.745	12.43
208.817	11.99
208.889	12.49
208.961	12.73
209.032	14.12
209.104	12.58
209.176	14.65
209.248	10.71
209.319	12.36
209.391	12.72
209.463	11.64
209.534	13.39
209.606	13.27
209.678	11.29
209.749	11.67
209.821	12.79
209.893	12.47
209.964	12.51
210.036	12.89
210.108	12.45
210.179	13.09
210.251	13.18
210.323	12.81
210.394	13.59
210.466	12.81
210.538	12.66
210.609	11.44
210.681	11.9
210.752	11.84
210.824	11.56
210.896	11.92
210.967	11.91
211.039	12.44
211.11	12.31
211.182	12
211.253	12.62
211.325	14.27
211.397	14.42
211.468	12.98
211.54	12.29
211.611	12.68
211.683	13.79
211.754	13.78
211.826	12.38
211.897	12.56
211.969	14.32
212.04	12.1
212.112	14.07
212.183	11.91
212.255	12.73
212.326	12.68
212.398	13.29
212.469	11.71
212.541	10.55
212.612	12.81
212.683	11.72
212.755	12.91
212.826	11.01
212.898	12.39
212.969	11.35
213.041	13.27
213.112	12.72
213.183	11.41
213.255	13.32
213.326	14.04
213.398	13.31
213.469	12.77
213.54	12.88
213.612	12.91
213.683	15.33
213.755	11.36
213.826	13.18
213.897	13.53
213.969	13.15
214.04	11.73
214.111	11.28
214.183	12.26
214.254	13.5
214.325	11.3
214.397	12.01
214.468	10.62
214.539	11.93
214.61	11.07
214.682	12.36
214.753	14.89
214.824	12.67
214.896	12.49
214.967	11.83
215.038	13.4
215.109	10.06
215.181	12.99
215.252	10.74
215.323	8.27
215.394	12.67
215.466	15.31
215.537	13.49
215.608	12.85
215.679	12.26
215.751	12.07
215.822	12.66
215.893	10.57
215.964	12.42
216.035	12.23
216.106	11.03
216.178	11.89
216.249	11.28
216.32	10.95
216.391	12.39
216.462	11.46
216.533	12.37
216.605	12.61
216.676	10.76
216.747	11.03
216.818	10.07
216.889	10.63
216.96	12.54
217.031	12.86
217.102	12.75
217.174	12.42
217.245	11.35
217.316	12.01
217.387	12.23
217.458	11.74
217.529	13.85
217.6	11.77
217.671	12.68
217.742	11.54
217.813	13.22
217.884	12.91
217.955	14.4
218.026	12.06
218.097	12.66
218.168	13.16
218.239	12.1
218.31	14.41
218.381	14.11
218.452	13.64
218.523	11.1
218.594	11.3
218.665	11.3
218.736	12.79
218.807	12.33
218.878	12.52
218.949	13.93
219.02	13.09
219.091	11.54
219.162	12.63
219.233	12.64
219.304	12.14
219.375	12.48
219.446	11.8
219.517	13.66
219.588	12.72
219.658	10.44
219.729	13.38
219.8	12.2
219.871	12.2
219.942	13.35
220.013	12.66
220.084	14.17
220.155	13.18
220.225	13.62
220.296	13.3
220.367	9.82
220.438	12.5
220.509	12.02
220.58	13.45
220.65	12.8
220.721	12.56
220.792	13.93
220.863	11.68
220.934	14.02
221.004	12.47
221.075	10.14
221.146	13.04
221.217	12.77
221.288	14.26
221.358	12.92
221.429	13.81
221.5	11.92
221.571	12.29
221.641	14.04
221.712	11.73
221.783	13.56
221.854	12.85
221.924	14.14
221.995	11.62
222.066	12.61
222.136	12.86
222.207	11.97
222.278	13.83
222.349	11.78
222.419	13.28
222.49	12.64
222.561	12.56
222.631	12.63
222.702	11.86
222.773	10.67
222.843	12.43
222.914	11.66
222.985	12.13
223.055	12.32
223.126	12.19
223.196	12.32
223.267	13.18
223.338	11.31
223.408	11.96
223.479	11.87
223.549	12.91
223.62	12.61
223.691	12.08
223.761	13.66
223.832	13.89
223.902	14.25
223.973	11.88
224.043	12.27
224.114	11.46
224.185	12.83
224.255	13.51
224.326	12.91
224.396	13.31
224.467	14.02
224.537	13.93
224.608	11.94
224.678	13.56
224.749	13.12
224.819	12.98
224.89	14.53
224.96	12.72
225.031	13.6
225.101	14.02
225.172	13.43
225.242	13.45
225.312	12.04
225.383	12.7
225.453	13.7
225.524	13.17
225.594	14.48
225.665	13.21
225.735	15.13
225.805	14.19
225.876	13.76
225.946	12.31
226.017	13.66
226.087	12.04
226.157	12.58
226.228	13.24
226.298	14.37
226.369	15.22
226.439	15.66
226.509	12.54
226.58	13.73
226.65	12.43
226.72	15.33
226.791	15.22
226.861	16.3
226.931	14.55
227.002	13.6
227.072	16.24
227.142	14.83
227.213	16.91
227.283	17.26
227.353	17.31
227.424	14.92
227.494	17.15
227.564	16.1
227.634	17.19
227.705	17.16
227.775	18.05
227.845	18.48
227.915	17.93
227.986	20.49
228.056	18.31
228.126	20.46
228.196	18.4
228.267	20.85
228.337	21.14
228.407	21.79
228.477	20.93
228.547	19.79
228.618	20.38
228.688	22.31
228.758	23.3
228.828	23.1
228.898	21.89
228.968	24.08
229.039	22.39
229.109	25.04
229.179	26.02
229.249	25.71
229.319	23.57
229.389	24.88
229.459	25.78
229.53	23.71
229.6	26.4
229.67	24.88
229.74	24.84
229.81	25.15
229.88	25.7
229.95	25.38
230.02	24.84
230.09	26.21
230.16	26.71
230.23	25.97
230.3	25.02
230.371	23.65
230.441	26.97
230.511	26.74
230.581	25.54
230.651	27.31
230.721	26.25
230.791	26.11
230.861	25.35
230.931	26.95
231.001	24.62
231.071	26.2
231.141	26.12
231.211	26.68
231.281	26.7
231.351	25.47
231.421	28.07
231.491	26.2
231.561	26.47
231.631	24.95
231.7	26.83
231.77	27.82
231.84	26.62
231.91	25.65
231.98	26.96
232.05	26.16
232.12	27.25
232.19	25.31
232.26	27.16
232.33	27.42
232.4	25.99
232.469	28.85
232.539	26.1
232.609	28.18
232.679	27.41
232.749	26.21
232.819	27.22
232.889	25.82
232.959	26.23
233.028	27.62
233.098	27.23
233.168	26.61
233.238	27.36
233.308	26.46
233.377	26.12
233.447	27.77
233.517	26.42
233.587	26.35
233.657	26.59
233.726	25.72
233.796	26.12
233.866	26.33
233.936	27.21
234.006	26.61
234.075	26.91
234.145	26.68
234.215	27.01
234.285	25.68
234.354	26.66
234.424	26.58
234.494	26.84
234.563	25.56
234.633	27.18
234.703	29.55
234.773	26.57
234.842	27.13
234.912	25.75
234.982	27.62
235.051	27.31
235.121	27.18
235.191	27.51
235.26	27.7
235.33	27.96
235.4	27.27
235.469	27.6
235.539	27.89
235.609	28.28
235.678	27.55
235.748	28.87
235.817	26.05
235.887	28.07
235.957	27.16
236.026	27.48
236.096	27.4
236.165	28.68
236.235	29.76
236.305	27.2
236.374	29.15
236.444	29.94
236.513	28.58
236.583	29.12
236.652	28.72
236.722	26.31
236.791	29.51
236.861	27.27
236.93	26.87
237	26.88
237.07	26.39
237.139	29.67
237.209	26.88
237.278	29.64
237.348	26.09
237.417	28.38
237.486	26.71
237.556	25.92
237.625	26.26
237.695	27.92
237.764	25.86
237.834	28.42
237.903	28.96
237.973	27.95
238.042	26.11
238.112	25.17
238.181	28.41
238.25	25.85
238.32	25.8
238.389	28.77
238.459	28.01
238.528	26.21
238.597	25.93
238.667	27.03
238.736	29.48
238.806	28.32
238.875	27.74
238.944	27.94
239.014	29.79
239.083	28.15
239.152	28.51
239.222	28.55
239.291	28.11
239.36	29.63
239.43	29.58
239.499	30.99
239.568	30.01
239.638	29.8
239.707	29.71
239.776	30.84
239.846	29.88
239.915	33.43
239.984	32.75
240.053	34.01
240.123	33.3
240.192	35.2
240.261	34.29
240.33	35.18
240.4	34.44
240.469	36.49
240.538	37.62
240.607	37.81
240.677	39.86
240.746	39.65
240.815	40.3
240.884	41.76
240.953	41.58
241.023	41.72
241.092	44.38
241.161	45.47
241.23	46.62
241.299	49.59
241.369	49.75
241.438	52.21
241.507	53.28
241.576	55.4
241.645	58.12
241.714	58.79
241.783	61.55
241.853	66.28
241.922	68.28
241.991	71.91
242.06	75.07
242.129	78.38
242.198	83.84
242.267	90.44
242.336	95.29
242.405	101.21
242.474	108.41
242.544	116.07
242.613	121.93
242.682	134.88
242.751	147.01
242.82	157.73
242.889	171.65
242.958	188.73
243.027	206.65
243.096	229.78
243.165	253.59
243.234	281.88
243.303	313.24
243.372	353.39
243.441	398.13
243.51	446.55
243.579	505.25
243.648	573.92
243.717	654.65
243.786	752.67
243.855	863.58
243.924	994.99
243.993	1148.16
244.062	1328.78
244.131	1543.68
244.2	1792.72
244.269	2088.75
244.338	2436.95
244.406	2838.53
244.475	3317.59
244.544	3886.55
244.613	4537.98
244.682	5287.02
244.751	6157.8
244.82	7149.14
244.889	8248.6
244.958	9462.63
245.027	10796.45
245.095	12179.98
245.164	13604.96
245.233	15019.07
245.302	16354.86
245.371	17600.51
245.44	18736.43
245.508	19728.21
245.577	20553.57
245.646	21283.39
245.715	21824.49
245.784	22273.24
245.853	22646.21
245.921	22910.4
245.99	23130.98
246.059	23331.21
246.128	23556.1
246.196	23761.91
246.265	23983.46
246.334	24204.63
246.403	24396.99
246.472	24607.02
246.54	24791.27
246.609	24956.46
246.678	25105.23
246.747	25317.32
246.815	25468.98
246.884	25564.34
246.953	25648.56
247.021	25687.47
247.09	25777.51
247.159	25837.22
247.227	25902.21
247.296	25962.91
247.365	26041.61
247.434	26110.4
247.502	26170.99
247.571	26257.2
247.64	26260.81
247.708	26326.27
247.777	26358.35
247.845	26386.11
247.914	26408.93
247.983	26385.5
248.051	26376.1
248.12	26344.06
248.189	26362.44
248.257	26391.1
248.326	26408.64
248.394	26412.44
248.463	26442.27
248.532	26527.02
248.6	26572.04
248.669	26642.02
248.737	26658.05
248.806	26728.62
248.874	26753.27
248.943	26816.47
249.012	26881.27
249.08	26946.17
249.149	26980.92
249.217	26977.51
249.286	26973.23
249.354	26972.85
249.423	26967.54
249.491	26954.59
249.56	26929.47
249.628	26919.44
249.697	26990.27
249.765	26999.73
249.834	27004.31
249.902	27015.4
249.971	27046.12
250.039	27070.48
250.108	27095.81
250.176	27155.49
250.244	27165.29
250.313	27152.1
250.381	27211.58
250.45	27253.95
250.518	27203.9
250.587	27200.42
250.655	27215.06
250.723	27236.07
250.792	27274.5
250.86	27263.89
250.929	27280.1
250.997	27305
251.065	27334.7
251.134	27320.72
251.202	27324.77
251.271	27277.45
251.339	27310.84
251.407	27317.76
251.476	27292.97
251.544	27249.42
251.612	27251.03
251.681	27266.82
251.749	27299.35
251.817	27304.8
251.886	27293.6
251.954	27336.61
252.022	27329.35
252.09	27373.19
252.159	27375.44
252.227	27372.7
252.295	27310.55
252.364	27297.66
252.432	27302.3
252.5	27264.78
252.568	27247.05
252.637	27209.64
252.705	27186.68
252.773	27187.48
252.841	27139.11
252.91	27092.26
252.978	26996.52
253.046	26929.75
253.114	26839.18
253.182	26747.36
253.251	26610.8
253.319	26487.31
253.387	26369.74
253.455	26187.94
253.523	26026.83
253.592	25764.95
253.66	25442.02
253.728	25052.05
253.796	24608.09
253.864	24091.51
253.932	23493.56
254	22837.58
254.069	22072.42
254.137	21291.73
254.205	20416.66
254.273	19486.33
254.341	18509.76
254.409	17485.23
254.477	16425.25
254.545	15399.96
254.614	14322.61
254.682	13282.81
254.75	12251.15
254.818	11246.23
254.886	10270.08
254.954	9356.56
255.022	8499.87
255.09	7691.49
255.158	6941.73
255.226	6258.73
255.294	5627.69
255.362	5052.01
255.43	4535.68
255.498	4055.08
255.566	3646.15
255.634	3253.44
255.702	2923.39
255.77	2613.6
255.838	2340.73
255.906	2098.83
255.974	1883.18
256.042	1685.41
256.11	1513.3
256.178	1364.35
256.246	1232.25
256.314	1103.44
256.382	998.74
256.45	902.49
256.518	819.57
256.586	743.56
256.654	672.41
256.722	610.95
256.789	555.83
256.857	505.78
256.925	461.11
256.993	422.79
257.061	387.51
257.129	355.45
257.197	327.66
257.265	297.44
257.333	274.57
257.4	254.61
257.468	236.15
257.536	217.12
257.604	203.04
257.672	190.08
257.74	177.5
257.807	164.65
257.875	154.05
257.943	141.65
258.011	132.04
258.079	124.33
258.146	116.74
258.214	111.63
258.282	107.12
258.35	97.97
258.418	92.64
258.485	88.99
258.553	80.71
258.621	81.88
258.689	76.73
258.756	73.42
258.824	67.92
258.892	67.01
258.96	62.44
259.027	61.38
259.095	57.35
259.163	56.95
259.231	53.86
259.298	52.3
259.366	50.6
259.434	46.59
259.501	45.81
259.569	47.26
259.637	42.45
259.704	42.37
259.772	43.23
259.84	39.03
259.907	38.09
259.975	36.49
260.043	37.17
260.11	34.3
260.178	35.11
260.245	35.95
260.313	31.85
260.381	32.17
260.448	33.54
260.516	31.72
260.584	32.17
260.651	28.12
260.719	29.72
260.786	29.93
260.854	28.98
260.921	28.5
260.989	28.99
261.057	28.3
261.124	28.2
261.192	27.21
261.259	25.25
261.327	25.75
261.394	26.82
261.462	24.33
261.529	25.14
261.597	26.34
261.664	24.91
261.732	22.96
261.799	23.89
261.867	23.03
261.934	24.93
262.002	23.81
262.069	21.79
262.137	23.69
262.204	23.03
262.272	21.4
262.339	22.01
262.407	22.69
262.474	22.88
262.541	23
262.609	22.12
262.676	21.44
262.744	21.71
262.811	19.67
262.879	22.35
262.946	22.01
263.013	20.39
263.081	19.39
263.148	19.94
263.216	19.83
263.283	18.07
263.35	19.22
263.418	19.63
263.485	20.13
263.552	18.83
263.62	19.11
263.687	19.22
263.754	21.69
263.822	16.51
263.889	20.08
263.956	18.31
264.024	17.91
264.091	20.1
264.158	18.96
264.226	17.89
264.293	17.44
264.36	18.61
264.427	16.14
264.495	18.22
264.562	16.75
264.629	17.78
264.696	17.29
264.764	16.78
264.831	17.2
264.898	19.91
264.965	18.04
265.033	16.23
265.1	18.14
265.167	17.31
265.234	18.79
265.302	15.95
265.369	17.35
265.436	15.99
265.503	16.26
265.57	15.9
265.637	15.75
265.705	16.15
265.772	16.34
265.839	16.15
265.906	16.02
265.973	16.06
266.04	15.29
266.108	16.93
266.175	14.71
266.242	18.08
266.309	15.13
266.376	16.05
266.443	16.22
266.51	16.65
266.577	15.49
266.644	15.72
266.712	17.2
266.779	15.36
266.846	17.46
266.913	16.27
266.98	16.14
267.047	12.56
267.114	17.25
267.181	15.54
267.248	17.72
267.315	14.49
267.382	14.91
267.449	16.27
267.516	16.13
267.583	13.47
267.65	16.01
267.717	15.27
267.784	18.75
267.851	16.07
267.918	16.73
267.985	14.95
268.052	15.36
268.119	15.05
268.186	13.76
268.253	16.35
268.32	15.61
268.387	14.33
268.454	13.42
268.521	16.77
268.588	14.37
268.655	15.27
268.722	15.85
268.789	16.02
268.855	17.05
268.922	14.11
268.989	13.89
269.056	13.12
269.123	14.83
269.19	14.04
269.257	14.59
269.324	14.97
269.391	15.24
269.457	16.43
269.524	15.5
269.591	14.1
269.658	13.31
269.725	13.85
269.792	14.24
269.858	16.23
269.925	14.17
269.992	14.95
270.059	14.17
270.126	14.53
270.193	13.6
270.259	15.1
270.326	14.73
270.393	14.49
270.46	16.13
270.526	15.09
270.593	13.78
270.66	14.62
270.727	16.69
270.793	13.88
270.86	14.03
270.927	13.86
270.994	13.2
271.06	17.67
271.127	13.69
271.194	15.69
271.261	14.01
271.327	14.14
271.394	15.55
271.461	14.35
271.527	14.39
271.594	14.65
271.661	14.42
271.727	14.42
271.794	13.88
271.861	15.88
271.927	13.68
271.994	14.72
272.061	14.9
272.127	13.61
272.194	13.71
272.26	14.75
272.327	12.86
272.394	14.14
272.46	12.59
272.527	13.84
272.594	16.81
272.66	13.13
272.727	15.38
272.793	13.75
272.86	15.97
272.926	14.87
272.993	15.89
273.06	12.79
273.126	15.58
273.193	14.11
273.259	14.33
273.326	13.7
273.392	13.31
273.459	14.67
273.525	14.29
273.592	14.6
273.658	14.51
273.725	15.39
273.791	18.57
273.858	14.85
273.924	12.77
273.991	16.54
274.057	13.39
274.124	14.36
274.19	13.86
274.257	14
274.323	13.74
274.39	14.85
274.456	14.94
274.522	15.44
274.589	16.44
274.655	13.62
274.722	15.1
274.788	14.08
274.855	13.17
274.921	15.17
274.987	15.63
275.054	15.22
