0.000	40.000	34.000	43.000	35.000	56.000	41.600
0.020	27.000	37.000	42.000	30.000	37.000	34.600
0.040	39.000	34.000	51.000	41.000	37.000	40.400
0.060	29.000	43.000	40.000	49.000	41.000	40.400
0.080	27.000	37.000	42.000	33.000	41.000	36.000
0.100	41.000	45.000	39.000	46.000	42.000	42.600
0.120	38.000	38.000	43.000	39.000	37.000	39.000
0.140	38.000	37.000	41.000	39.000	49.000	40.800
0.160	32.000	41.000	41.000	27.000	40.000	36.200
0.180	40.000	32.000	41.000	34.000	48.000	39.000
0.200	49.000	32.000	50.000	39.000	48.000	43.600
0.220	32.000	45.000	29.000	35.000	51.000	38.400
0.240	38.000	43.000	42.000	38.000	56.000	43.400
0.260	43.000	46.000	38.000	38.000	48.000	42.600
0.280	40.000	31.000	49.000	42.000	41.000	40.600
0.300	39.000	56.000	37.000	38.000	50.000	44.000
0.320	38.000	41.000	48.000	42.000	40.000	41.800
0.340	39.000	48.000	49.000	41.000	48.000	45.000
0.360	37.000	45.000	50.000	45.000	36.000	42.600
0.380	42.000	44.000	43.000	36.000	42.000	41.400
0.400	31.000	47.000	52.000	45.000	52.000	45.400
0.420	31.000	40.000	46.000	42.000	58.000	43.400
0.440	45.000	52.000	47.000	36.000	36.000	43.200
0.460	47.000	49.000	44.000	41.000	44.000	45.000
0.480	39.000	33.000	34.000	41.000	38.000	37.000
0.500	45.000	40.000	41.000	45.000	43.000	42.800
0.520	38.000	44.000	55.000	40.000	45.000	44.400
0.540	39.000	39.000	42.000	38.000	44.000	40.400
0.560	34.000	35.000	43.000	37.000	49.000	39.600
0.580	25.000	48.000	44.000	28.000	38.000	36.600
0.600	29.000	38.000	35.000	29.000	55.000	37.200
0.620	33.000	30.000	45.000	48.000	54.000	42.000
0.640	39.000	38.000	39.000	53.000	39.000	41.600
0.660	41.000	51.000	58.000	38.000	44.000	46.400
0.680	33.000	49.000	44.000	40.000	46.000	42.400
0.700	37.000	45.000	34.000	45.000	49.000	42.000
0.720	36.000	26.000	38.000	38.000	57.000	39.000
0.740	41.000	49.000	52.000	48.000	40.000	46.000
0.760	31.000	38.000	51.000	51.000	51.000	44.400
0.780	51.000	58.000	43.000	53.000	52.000	51.400
0.800	37.000	41.000	41.000	33.000	42.000	38.800
0.820	44.000	43.000	41.000	47.000	41.000	43.200
0.840	53.000	40.000	40.000	47.000	48.000	45.600
0.860	36.000	37.000	40.000	43.000	51.000	41.400
0.880	30.000	50.000	37.000	33.000	36.000	37.200
0.900	46.000	43.000	47.000	41.000	36.000	42.600
0.920	31.000	51.000	56.000	45.000	50.000	46.600
0.940	34.000	43.000	43.000	54.000	29.000	40.600
0.960	43.000	37.000	32.000	41.000	34.000	37.400
0.980	46.000	32.000	31.000	42.000	49.000	40.000
1.000	39.000	47.000	34.000	50.000	51.000	44.200
1.020	39.000	39.000	53.000	52.000	47.000	46.000
1.040	41.000	44.000	41.000	51.000	47.000	44.800
1.060	36.000	52.000	34.000	43.000	57.000	44.400
1.080	37.000	40.000	44.000	33.000	53.000	41.400
1.100	35.000	28.000	30.000	36.000	61.000	38.000
1.120	29.000	41.000	45.000	56.000	51.000	44.400
1.140	38.000	35.000	42.000	41.000	42.000	39.600
1.160	40.000	57.000	44.000	28.000	35.000	40.800
1.180	36.000	51.000	36.000	51.000	53.000	45.400
1.200	49.000	42.000	51.000	48.000	43.000	46.600
1.220	55.000	48.000	39.000	43.000	35.000	44.000
1.240	44.000	42.000	51.000	59.000	46.000	48.400
1.260	44.000	53.000	42.000	44.000	33.000	43.200
1.280	43.000	62.000	46.000	55.000	41.000	49.400
1.300	40.000	45.000	51.000	35.000	38.000	41.800
1.320	40.000	35.000	47.000	52.000	29.000	40.600
1.340	48.000	42.000	38.000	55.000	52.000	47.000
1.360	32.000	54.000	54.000	44.000	39.000	44.600
1.380	42.000	47.000	50.000	42.000	52.000	46.600
