#energy geo_1 
400 3.18747e-07 
400.53 3.18912e-07 
401.061 3.19079e-07 
401.591 3.19246e-07 
402.121 3.19413e-07 
402.651 3.19581e-07 
403.182 3.19749e-07 
403.712 3.19919e-07 
404.242 3.20088e-07 
404.772 3.20258e-07 
405.303 3.20429e-07 
405.833 3.206e-07 
406.363 3.20772e-07 
406.894 3.20945e-07 
407.424 3.21118e-07 
407.954 3.21291e-07 
408.484 3.21465e-07 
409.015 3.2164e-07 
409.545 3.21816e-07 
410.075 3.21991e-07 
410.605 3.22168e-07 
411.136 3.22345e-07 
411.666 3.22523e-07 
412.196 3.22701e-07 
412.727 3.2288e-07 
413.257 3.2306e-07 
413.787 3.2324e-07 
414.317 3.23421e-07 
414.848 3.23602e-07 
415.378 3.23784e-07 
415.908 3.23967e-07 
416.438 3.2415e-07 
416.969 3.24334e-07 
417.499 3.24519e-07 
418.029 3.24704e-07 
418.56 3.2489e-07 
419.09 3.25076e-07 
419.62 3.25263e-07 
420.15 3.25451e-07 
420.681 3.2564e-07 
421.211 3.25829e-07 
421.741 3.26019e-07 
422.271 3.26209e-07 
422.802 3.264e-07 
423.332 3.26592e-07 
423.862 3.26784e-07 
424.393 3.26977e-07 
424.923 3.27171e-07 
425.453 3.27365e-07 
425.983 3.2756e-07 
426.514 3.27756e-07 
427.044 3.27952e-07 
427.574 3.28149e-07 
428.104 3.28347e-07 
428.635 3.28545e-07 
429.165 3.28744e-07 
429.695 3.28943e-07 
430.226 3.29143e-07 
430.756 3.29343e-07 
431.286 3.29545e-07 
431.816 3.29746e-07 
432.347 3.29949e-07 
432.877 3.30151e-07 
433.407 3.30354e-07 
433.938 3.30558e-07 
434.468 3.30762e-07 
434.998 3.30967e-07 
435.528 3.31172e-07 
436.059 3.31378e-07 
436.589 3.31584e-07 
437.119 3.3179e-07 
437.649 3.31996e-07 
438.18 3.32203e-07 
438.71 3.3241e-07 
439.24 3.32617e-07 
439.771 3.32824e-07 
440.301 3.33032e-07 
440.831 3.33239e-07 
441.361 3.33447e-07 
441.892 3.33654e-07 
442.422 3.33861e-07 
442.952 3.34069e-07 
443.482 3.34275e-07 
444.013 3.34482e-07 
444.543 3.34688e-07 
445.073 3.34895e-07 
445.604 3.351e-07 
446.134 3.35305e-07 
446.664 3.35509e-07 
447.194 3.35713e-07 
447.725 3.35916e-07 
448.255 3.36118e-07 
448.785 3.36319e-07 
449.315 3.36519e-07 
449.846 3.36719e-07 
450.376 3.36917e-07 
450.906 3.37114e-07 
451.437 3.3731e-07 
451.967 3.37505e-07 
452.497 3.37699e-07 
453.027 3.37891e-07 
453.558 3.38083e-07 
454.088 3.38273e-07 
454.618 3.38462e-07 
455.148 3.38651e-07 
455.679 3.38838e-07 
456.209 3.39025e-07 
456.739 3.39211e-07 
457.27 3.39398e-07 
457.8 3.39584e-07 
458.33 3.39771e-07 
458.86 3.39958e-07 
459.391 3.40148e-07 
459.921 3.40339e-07 
460.451 3.40534e-07 
460.981 3.40733e-07 
461.512 3.40937e-07 
462.042 3.41147e-07 
462.572 3.41367e-07 
463.103 3.41596e-07 
463.633 3.41839e-07 
464.163 3.42098e-07 
464.693 3.42376e-07 
465.224 3.42678e-07 
465.754 3.4301e-07 
466.284 3.43377e-07 
466.814 3.43788e-07 
467.345 3.44253e-07 
467.875 3.44783e-07 
468.405 3.45396e-07 
468.936 3.46109e-07 
469.466 3.46948e-07 
469.996 3.47944e-07 
470.526 3.49138e-07 
471.057 3.50582e-07 
471.587 3.52342e-07 
472.117 3.54502e-07 
472.647 3.57167e-07 
473.178 3.60458e-07 
473.708 3.64503e-07 
474.238 3.694e-07 
474.769 3.75137e-07 
475.299 3.81453e-07 
475.829 3.87661e-07 
476.359 3.92594e-07 
476.89 3.94934e-07 
477.42 3.93928e-07 
477.95 3.89917e-07 
478.48 3.84085e-07 
479.011 3.77721e-07 
479.541 3.71716e-07 
480.071 3.66489e-07 
480.602 3.6214e-07 
481.132 3.58607e-07 
481.662 3.55773e-07 
482.192 3.53517e-07 
482.723 3.5173e-07 
483.253 3.50327e-07 
483.783 3.49241e-07 
484.313 3.48421e-07 
484.844 3.47833e-07 
485.374 3.47454e-07 
485.904 3.4727e-07 
486.435 3.47277e-07 
486.965 3.4748e-07 
487.495 3.47893e-07 
488.025 3.48537e-07 
488.556 3.49447e-07 
489.086 3.5067e-07 
489.616 3.52268e-07 
490.146 3.54327e-07 
490.677 3.56954e-07 
491.207 3.60291e-07 
491.737 3.6452e-07 
492.268 3.69861e-07 
492.798 3.7657e-07 
493.328 3.84904e-07 
493.858 3.95028e-07 
494.389 4.0683e-07 
494.919 4.19597e-07 
495.449 4.31677e-07 
495.979 4.40503e-07 
496.51 4.43487e-07 
497.04 4.39548e-07 
497.57 4.29887e-07 
498.101 4.17116e-07 
498.631 4.03756e-07 
499.161 3.91409e-07 
499.691 3.80764e-07 
500.222 3.71926e-07 
500.752 3.6473e-07 
501.282 3.58928e-07 
501.812 3.54273e-07 
502.343 3.50553e-07 
502.873 3.476e-07 
503.403 3.45286e-07 
503.934 3.43514e-07 
504.464 3.42219e-07 
504.994 3.41358e-07 
505.524 3.40909e-07 
506.055 3.40867e-07 
506.585 3.41246e-07 
507.115 3.42079e-07 
507.646 3.43418e-07 
508.176 3.45338e-07 
508.706 3.47943e-07 
509.236 3.51373e-07 
509.767 3.5581e-07 
510.297 3.61494e-07 
510.827 3.68735e-07 
511.357 3.77923e-07 
511.888 3.89532e-07 
512.418 4.04099e-07 
512.948 4.22128e-07 
513.479 4.43875e-07 
514.009 4.68883e-07 
514.539 4.95288e-07 
515.069 5.19201e-07 
515.6 5.3509e-07 
516.13 5.3807e-07 
516.66 5.26968e-07 
517.19 5.05155e-07 
517.721 4.78196e-07 
518.251 4.50919e-07 
518.781 4.26153e-07 
519.312 4.04974e-07 
519.842 3.8742e-07 
520.372 3.73079e-07 
520.902 3.61413e-07 
521.433 3.51909e-07 
521.963 3.44128e-07 
522.493 3.37717e-07 
523.023 3.32395e-07 
523.554 3.27945e-07 
524.084 3.24195e-07 
524.614 3.21013e-07 
525.145 3.18294e-07 
525.675 3.15956e-07 
526.205 3.13934e-07 
526.735 3.12174e-07 
527.266 3.10636e-07 
527.796 3.09284e-07 
528.326 3.0809e-07 
528.856 3.07033e-07 
529.387 3.06092e-07 
529.917 3.05253e-07 
530.447 3.04501e-07 
530.978 3.03826e-07 
531.508 3.03218e-07 
532.038 3.02669e-07 
532.568 3.02173e-07 
533.099 3.01722e-07 
533.629 3.01313e-07 
534.159 3.00941e-07 
534.689 3.00602e-07 
535.22 3.00293e-07 
535.75 3.0001e-07 
536.28 2.99752e-07 
536.811 2.99515e-07 
537.341 2.99299e-07 
537.871 2.99101e-07 
538.401 2.98919e-07 
538.932 2.98752e-07 
539.462 2.986e-07 
539.992 2.9846e-07 
540.522 2.98332e-07 
541.053 2.98214e-07 
541.583 2.98107e-07 
542.113 2.98009e-07 
542.644 2.9792e-07 
543.174 2.97839e-07 
543.704 2.97765e-07 
544.234 2.97698e-07 
544.765 2.97637e-07 
545.295 2.97583e-07 
545.825 2.97534e-07 
546.355 2.9749e-07 
546.886 2.97451e-07 
547.416 2.97418e-07 
547.946 2.97388e-07 
548.477 2.97362e-07 
549.007 2.97341e-07 
549.537 2.97323e-07 
550.067 2.97308e-07 
550.598 2.97297e-07 
551.128 2.97288e-07 
551.658 2.97283e-07 
552.188 2.9728e-07 
552.719 2.9728e-07 
553.249 2.97283e-07 
553.779 2.97288e-07 
554.31 2.97295e-07 
554.84 2.97304e-07 
555.37 2.97315e-07 
555.9 2.97328e-07 
556.431 2.97343e-07 
556.961 2.9736e-07 
557.491 2.97379e-07 
558.021 2.97399e-07 
558.552 2.9742e-07 
559.082 2.97443e-07 
559.612 2.97468e-07 
560.143 2.97494e-07 
560.673 2.97521e-07 
561.203 2.9755e-07 
561.733 2.97579e-07 
562.264 2.9761e-07 
562.794 2.97642e-07 
563.324 2.97675e-07 
563.854 2.97709e-07 
564.385 2.97744e-07 
564.915 2.97779e-07 
565.445 2.97816e-07 
565.976 2.97854e-07 
566.506 2.97892e-07 
567.036 2.97932e-07 
567.566 2.97972e-07 
568.097 2.98013e-07 
568.627 2.98055e-07 
569.157 2.98097e-07 
569.688 2.9814e-07 
570.218 2.98184e-07 
570.748 2.98229e-07 
571.278 2.98274e-07 
571.809 2.98319e-07 
572.339 2.98366e-07 
572.869 2.98413e-07 
573.399 2.9846e-07 
573.93 2.98508e-07 
574.46 2.98557e-07 
574.99 2.98606e-07 
575.521 2.98655e-07 
576.051 2.98705e-07 
576.581 2.98756e-07 
577.111 2.98807e-07 
577.642 2.98858e-07 
578.172 2.9891e-07 
578.702 2.98963e-07 
579.232 2.99015e-07 
579.763 2.99069e-07 
