#energy geo_1 
400 2.37557e-06 
400.53 2.37577e-06 
401.061 2.37594e-06 
401.591 2.37608e-06 
402.121 2.3762e-06 
402.651 2.37629e-06 
403.182 2.37636e-06 
403.712 2.37642e-06 
404.242 2.37646e-06 
404.772 2.37651e-06 
405.303 2.37656e-06 
405.833 2.37664e-06 
406.363 2.37674e-06 
406.894 2.37691e-06 
407.424 2.37715e-06 
407.954 2.37752e-06 
408.484 2.37804e-06 
409.015 2.3788e-06 
409.545 2.37987e-06 
410.075 2.38138e-06 
410.605 2.38354e-06 
411.136 2.38665e-06 
411.666 2.3912e-06 
412.196 2.39805e-06 
412.727 2.40877e-06 
413.257 2.42652e-06 
413.787 2.45829e-06 
414.317 2.5216e-06 
414.848 2.66512e-06 
415.378 2.98963e-06 
415.908 3.18965e-06 
416.438 2.83407e-06 
416.969 2.60014e-06 
417.499 2.50281e-06 
418.029 2.46058e-06 
418.56 2.44169e-06 
419.09 2.43441e-06 
419.62 2.43383e-06 
420.15 2.43737e-06 
420.681 2.44307e-06 
421.211 2.44876e-06 
421.741 2.45214e-06 
422.271 2.45153e-06 
422.802 2.44685e-06 
423.332 2.43954e-06 
423.862 2.43153e-06 
424.393 2.42437e-06 
424.923 2.41889e-06 
425.453 2.41544e-06 
425.983 2.41408e-06 
426.514 2.41478e-06 
427.044 2.41739e-06 
427.574 2.42162e-06 
428.104 2.42691e-06 
428.635 2.43247e-06 
429.165 2.43741e-06 
429.695 2.44099e-06 
430.226 2.44256e-06 
430.756 2.44148e-06 
431.286 2.43732e-06 
431.816 2.43049e-06 
432.347 2.42214e-06 
432.877 2.41361e-06 
433.407 2.4059e-06 
433.938 2.39948e-06 
434.468 2.39448e-06 
434.998 2.39084e-06 
435.528 2.38843e-06 
436.059 2.38702e-06 
436.589 2.3863e-06 
437.119 2.3858e-06 
437.649 2.38492e-06 
438.18 2.38321e-06 
438.71 2.38052e-06 
439.24 2.37715e-06 
439.771 2.37356e-06 
440.301 2.37014e-06 
440.831 2.36711e-06 
441.361 2.36454e-06 
441.892 2.36243e-06 
442.422 2.36076e-06 
442.952 2.3595e-06 
443.482 2.35864e-06 
444.013 2.35816e-06 
444.543 2.3581e-06 
445.073 2.35847e-06 
445.604 2.35934e-06 
446.134 2.36078e-06 
446.664 2.36288e-06 
447.194 2.36576e-06 
447.725 2.36957e-06 
448.255 2.37452e-06 
448.785 2.38091e-06 
449.315 2.3891e-06 
449.846 2.39958e-06 
450.376 2.41291e-06 
450.906 2.42981e-06 
451.437 2.45112e-06 
451.967 2.4778e-06 
452.497 2.51093e-06 
453.027 2.55147e-06 
453.558 2.59985e-06 
454.088 2.65492e-06 
454.618 2.71231e-06 
455.148 2.7631e-06 
455.679 2.79517e-06 
456.209 2.79868e-06 
456.739 2.77269e-06 
457.27 2.72595e-06 
457.8 2.67098e-06 
458.33 2.61798e-06 
458.86 2.57271e-06 
459.391 2.53741e-06 
459.921 2.51239e-06 
460.451 2.49725e-06 
460.981 2.49146e-06 
461.512 2.49468e-06 
462.042 2.50661e-06 
462.572 2.52677e-06 
463.103 2.55366e-06 
463.633 2.58366e-06 
464.163 2.61007e-06 
464.693 2.6241e-06 
465.224 2.61877e-06 
465.754 2.59337e-06 
466.284 2.55387e-06 
466.814 2.50874e-06 
467.345 2.46475e-06 
467.875 2.42555e-06 
468.405 2.39231e-06 
468.936 2.36487e-06 
469.466 2.34249e-06 
469.996 2.32433e-06 
470.526 2.30963e-06 
471.057 2.29775e-06 
471.587 2.28819e-06 
472.117 2.28057e-06 
472.647 2.27463e-06 
473.178 2.27018e-06 
473.708 2.26709e-06 
474.238 2.26527e-06 
474.769 2.26466e-06 
475.299 2.26509e-06 
475.829 2.26632e-06 
476.359 2.26791e-06 
476.89 2.26945e-06 
477.42 2.27077e-06 
477.95 2.27215e-06 
478.48 2.27428e-06 
479.011 2.27789e-06 
479.541 2.28358e-06 
480.071 2.29158e-06 
480.602 2.30167e-06 
481.132 2.31284e-06 
481.662 2.3231e-06 
482.192 2.32981e-06 
482.723 2.33093e-06 
483.253 2.32636e-06 
483.783 2.31808e-06 
484.313 2.30887e-06 
484.844 2.30108e-06 
485.374 2.29611e-06 
485.904 2.29471e-06 
486.435 2.29727e-06 
486.965 2.30408e-06 
487.495 2.3154e-06 
488.025 2.3313e-06 
488.556 2.35141e-06 
489.086 2.37428e-06 
489.616 2.39684e-06 
490.146 2.41456e-06 
490.677 2.42295e-06 
491.207 2.4198e-06 
491.737 2.40639e-06 
492.268 2.3866e-06 
492.798 2.365e-06 
493.328 2.34524e-06 
493.858 2.32949e-06 
494.389 2.31853e-06 
494.919 2.31221e-06 
495.449 2.3097e-06 
495.979 2.30978e-06 
496.51 2.31121e-06 
497.04 2.31327e-06 
497.57 2.31584e-06 
498.101 2.31873e-06 
498.631 2.32079e-06 
499.161 2.31989e-06 
499.691 2.31401e-06 
500.222 2.30282e-06 
500.752 2.28795e-06 
501.282 2.27185e-06 
501.812 2.25652e-06 
502.343 2.24304e-06 
502.873 2.23174e-06 
503.403 2.22252e-06 
503.934 2.21511e-06 
504.464 2.20923e-06 
504.994 2.20459e-06 
505.524 2.20099e-06 
506.055 2.19824e-06 
506.585 2.19621e-06 
507.115 2.19481e-06 
507.646 2.19397e-06 
508.176 2.19366e-06 
508.706 2.19386e-06 
509.236 2.19457e-06 
509.767 2.19583e-06 
510.297 2.19771e-06 
510.827 2.20028e-06 
511.357 2.20369e-06 
511.888 2.20808e-06 
512.418 2.21364e-06 
512.948 2.22056e-06 
513.479 2.22891e-06 
514.009 2.2385e-06 
514.539 2.24865e-06 
515.069 2.25788e-06 
515.6 2.26413e-06 
516.13 2.26557e-06 
516.66 2.26175e-06 
517.19 2.25394e-06 
517.721 2.24419e-06 
518.251 2.23432e-06 
518.781 2.22538e-06 
519.312 2.21777e-06 
519.842 2.21149e-06 
520.372 2.20641e-06 
520.902 2.20231e-06 
521.433 2.19902e-06 
521.963 2.19637e-06 
522.493 2.19424e-06 
523.023 2.19253e-06 
523.554 2.19116e-06 
524.084 2.19008e-06 
524.614 2.18925e-06 
525.145 2.1886e-06 
525.675 2.18805e-06 
526.205 2.18749e-06 
526.735 2.1868e-06 
527.266 2.18587e-06 
527.796 2.18469e-06 
528.326 2.18333e-06 
528.856 2.18189e-06 
529.387 2.18045e-06 
529.917 2.17905e-06 
530.447 2.1777e-06 
530.978 2.17639e-06 
531.508 2.17511e-06 
532.038 2.17386e-06 
532.568 2.17262e-06 
533.099 2.1714e-06 
533.629 2.17017e-06 
534.159 2.16896e-06 
534.689 2.16776e-06 
535.22 2.16659e-06 
535.75 2.16545e-06 
536.28 2.16438e-06 
536.811 2.16338e-06 
537.341 2.1625e-06 
537.871 2.16179e-06 
538.401 2.1613e-06 
538.932 2.16111e-06 
539.462 2.16134e-06 
539.992 2.16216e-06 
540.522 2.16378e-06 
541.053 2.16655e-06 
541.583 2.17099e-06 
542.113 2.17793e-06 
542.644 2.18876e-06 
543.174 2.20594e-06 
543.704 2.23419e-06 
544.234 2.28334e-06 
544.765 2.37634e-06 
545.295 2.57362e-06 
545.825 3.03961e-06 
546.355 3.87505e-06 
546.886 3.73646e-06 
547.416 2.98915e-06 
547.946 2.55567e-06 
548.477 2.36523e-06 
549.007 2.27465e-06 
549.537 2.22632e-06 
