#energy geo_1 
400 4.57301e-06 
400.53 4.57253e-06 
401.061 4.57203e-06 
401.591 4.57152e-06 
402.121 4.57099e-06 
402.651 4.57044e-06 
403.182 4.56988e-06 
403.712 4.56929e-06 
404.242 4.56869e-06 
404.772 4.56806e-06 
405.303 4.56742e-06 
405.833 4.56676e-06 
406.363 4.56609e-06 
406.894 4.56539e-06 
407.424 4.56468e-06 
407.954 4.56395e-06 
408.484 4.56322e-06 
409.015 4.56248e-06 
409.545 4.56173e-06 
410.075 4.56098e-06 
410.605 4.56026e-06 
411.136 4.55957e-06 
411.666 4.55895e-06 
412.196 4.55846e-06 
412.727 4.5582e-06 
413.257 4.55839e-06 
413.787 4.55952e-06 
414.317 4.5628e-06 
414.848 4.57161e-06 
415.378 4.59292e-06 
415.908 4.60557e-06 
416.438 4.57964e-06 
416.969 4.56208e-06 
417.499 4.55393e-06 
418.029 4.54951e-06 
418.56 4.54659e-06 
419.09 4.54437e-06 
419.62 4.54247e-06 
420.15 4.54076e-06 
420.681 4.53913e-06 
421.211 4.53754e-06 
421.741 4.53599e-06 
422.271 4.53443e-06 
422.802 4.53288e-06 
423.332 4.53132e-06 
423.862 4.52977e-06 
424.393 4.52822e-06 
424.923 4.52669e-06 
425.453 4.5252e-06 
425.983 4.52374e-06 
426.514 4.52233e-06 
427.044 4.52095e-06 
427.574 4.51956e-06 
428.104 4.51804e-06 
428.635 4.51625e-06 
429.165 4.51405e-06 
429.695 4.51143e-06 
430.226 4.50849e-06 
430.756 4.50539e-06 
431.286 4.50227e-06 
431.816 4.49921e-06 
432.347 4.49624e-06 
432.877 4.49339e-06 
433.407 4.49068e-06 
433.938 4.48812e-06 
434.468 4.48574e-06 
434.998 4.48359e-06 
435.528 4.48173e-06 
436.059 4.48026e-06 
436.589 4.47928e-06 
437.119 4.479e-06 
437.649 4.4797e-06 
438.18 4.48205e-06 
438.71 4.48743e-06 
439.24 4.4987e-06 
439.771 4.52237e-06 
440.301 4.57494e-06 
440.831 4.70213e-06 
441.361 4.97702e-06 
441.892 5.04086e-06 
442.422 4.75294e-06 
442.952 4.58506e-06 
443.482 4.51108e-06 
444.013 4.47476e-06 
444.543 4.45408e-06 
445.073 4.44067e-06 
445.604 4.43103e-06 
446.134 4.4235e-06 
446.664 4.41727e-06 
447.194 4.41185e-06 
447.725 4.40697e-06 
448.255 4.40246e-06 
448.785 4.39818e-06 
449.315 4.39407e-06 
449.846 4.39007e-06 
450.376 4.38614e-06 
450.906 4.38226e-06 
451.437 4.37839e-06 
451.967 4.37452e-06 
452.497 4.37062e-06 
453.027 4.36665e-06 
453.558 4.36262e-06 
454.088 4.35854e-06 
454.618 4.35445e-06 
455.148 4.35039e-06 
455.679 4.34634e-06 
456.209 4.34234e-06 
456.739 4.33841e-06 
457.27 4.33459e-06 
457.8 4.331e-06 
458.33 4.32781e-06 
458.86 4.32524e-06 
459.391 4.32363e-06 
459.921 4.32344e-06 
460.451 4.3254e-06 
460.981 4.33072e-06 
461.512 4.3416e-06 
462.042 4.3623e-06 
462.572 4.40199e-06 
463.103 4.48261e-06 
463.633 4.6634e-06 
464.163 5.09878e-06 
464.693 5.7237e-06 
465.224 5.34535e-06 
465.754 4.78623e-06 
466.284 4.52031e-06 
466.814 4.40177e-06 
467.345 4.34212e-06 
467.875 4.30842e-06 
468.405 4.28763e-06 
468.936 4.27396e-06 
469.466 4.26454e-06 
469.996 4.25786e-06 
470.526 4.25306e-06 
471.057 4.24966e-06 
471.587 4.24736e-06 
472.117 4.24602e-06 
472.647 4.24558e-06 
473.178 4.24605e-06 
473.708 4.24745e-06 
474.238 4.24984e-06 
474.769 4.25314e-06 
475.299 4.25709e-06 
475.829 4.26104e-06 
476.359 4.2639e-06 
476.89 4.26444e-06 
477.42 4.26197e-06 
477.95 4.25679e-06 
478.48 4.24998e-06 
479.011 4.24271e-06 
479.541 4.2358e-06 
480.071 4.22963e-06 
480.602 4.22431e-06 
481.132 4.21979e-06 
481.662 4.21599e-06 
482.192 4.21288e-06 
482.723 4.21053e-06 
483.253 4.20933e-06 
483.783 4.21046e-06 
484.313 4.21427e-06 
484.844 4.21033e-06 
485.374 4.20322e-06 
485.904 4.19889e-06 
486.435 4.19627e-06 
486.965 4.19444e-06 
487.495 4.19305e-06 
488.025 4.19199e-06 
488.556 4.19123e-06 
489.086 4.19078e-06 
489.616 4.19069e-06 
490.146 4.19101e-06 
490.677 4.19185e-06 
491.207 4.19332e-06 
491.737 4.1956e-06 
492.268 4.19886e-06 
492.798 4.20335e-06 
493.328 4.2093e-06 
493.858 4.21685e-06 
494.389 4.22591e-06 
494.919 4.23581e-06 
495.449 4.24507e-06 
495.979 4.25136e-06 
496.51 4.25232e-06 
497.04 4.24699e-06 
497.57 4.23644e-06 
498.101 4.22305e-06 
498.631 4.2091e-06 
499.161 4.19604e-06 
499.691 4.18448e-06 
500.222 4.17454e-06 
500.752 4.16607e-06 
501.282 4.15883e-06 
501.812 4.1526e-06 
502.343 4.1472e-06 
502.873 4.14247e-06 
503.403 4.13829e-06 
503.934 4.13455e-06 
504.464 4.13115e-06 
504.994 4.12803e-06 
505.524 4.12512e-06 
506.055 4.12243e-06 
506.585 4.12e-06 
507.115 4.11788e-06 
507.646 4.11615e-06 
508.176 4.11488e-06 
508.706 4.11417e-06 
509.236 4.11414e-06 
509.767 4.11494e-06 
510.297 4.11679e-06 
510.827 4.11995e-06 
511.357 4.12478e-06 
511.888 4.1317e-06 
512.418 4.1412e-06 
512.948 4.15373e-06 
513.479 4.1695e-06 
514.009 4.1881e-06 
514.539 4.20784e-06 
515.069 4.22516e-06 
515.6 4.23501e-06 
516.13 4.23295e-06 
516.66 4.2179e-06 
517.19 4.19289e-06 
517.721 4.16298e-06 
518.251 4.13254e-06 
518.781 4.10412e-06 
519.312 4.07872e-06 
519.842 4.05641e-06 
520.372 4.03682e-06 
520.902 4.01949e-06 
521.433 4.00395e-06 
521.963 3.98983e-06 
522.493 3.9768e-06 
523.023 3.96462e-06 
523.554 3.95311e-06 
524.084 3.94215e-06 
524.614 3.93163e-06 
525.145 3.9215e-06 
525.675 3.91173e-06 
526.205 3.90231e-06 
526.735 3.89326e-06 
527.266 3.88466e-06 
527.796 3.8767e-06 
528.326 3.86964e-06 
528.856 3.86389e-06 
529.387 3.86008e-06 
529.917 3.85918e-06 
530.447 3.86284e-06 
530.978 3.87409e-06 
531.508 3.899e-06 
532.038 3.95062e-06 
532.568 4.06009e-06 
533.099 4.31107e-06 
533.629 4.92173e-06 
534.159 5.8194e-06 
534.689 5.35819e-06 
535.22 4.53961e-06 
535.75 4.11097e-06 
536.28 3.91665e-06 
536.811 3.81657e-06 
537.341 3.75721e-06 
537.871 3.71765e-06 
538.401 3.68866e-06 
538.932 3.66579e-06 
539.462 3.64664e-06 
539.992 3.62989e-06 
540.522 3.6147e-06 
541.053 3.6006e-06 
541.583 3.58731e-06 
542.113 3.57464e-06 
542.644 3.56247e-06 
543.174 3.55081e-06 
543.704 3.5398e-06 
544.234 3.52991e-06 
544.765 3.52267e-06 
545.295 3.52208e-06 
545.825 3.52826e-06 
546.355 3.51149e-06 
546.886 3.48736e-06 
547.416 3.4719e-06 
547.946 3.46335e-06 
548.477 3.45996e-06 
549.007 3.4622e-06 
549.537 3.47216e-06 
550.067 3.49387e-06 
550.598 3.53485e-06 
551.128 3.60989e-06 
551.658 3.75068e-06 
552.188 4.03328e-06 
552.719 4.66327e-06 
553.249 6.16716e-06 
553.779 8.21539e-06 
554.31 7.04706e-06 
554.84 5.18661e-06 
555.37 4.22264e-06 
555.9 3.79519e-06 
556.431 3.58397e-06 
556.961 3.46671e-06 
557.491 3.39557e-06 
558.021 3.34945e-06 
558.552 3.31802e-06 
559.082 3.29576e-06 
559.612 3.27951e-06 
560.143 3.26737e-06 
560.673 3.25813e-06 
561.203 3.251e-06 
